,HCHO reading,Location,Current Date
482,0.0002005466185816,Kandy Proper,2020-04-27
483,0.0002640234710242,Kandy Proper,2020-04-28
484,0.0001862955172209,Kandy Proper,2020-04-29
486,0.0001640774270463,Kandy Proper,2020-05-01
487,0.0002219898440888,Kandy Proper,2020-05-02
488,0.0001382809274544,Kandy Proper,2020-05-03
489,5.0318049528272354e-05,Kandy Proper,2020-05-04
490,6.71071361292346e-05,Kandy Proper,2020-05-05
491,6.71071361292346e-05,Kandy Proper,2020-05-06
492,6.71071361292346e-05,Kandy Proper,2020-05-07
493,0.0001932939095424,Kandy Proper,2020-05-08
494,0.0001487807254843,Kandy Proper,2020-05-09
495,0.0001487807254843,Kandy Proper,2020-05-10
496,0.0001487807254843,Kandy Proper,2020-05-11
497,0.0001487807254843,Kandy Proper,2020-05-12
498,0.0001379187874819,Kandy Proper,2020-05-13
499,0.0001379187874819,Kandy Proper,2020-05-14
500,0.0001943677305868,Kandy Proper,2020-05-15
501,5.9778085832233474e-05,Kandy Proper,2020-05-16
502,5.9778085832233474e-05,Kandy Proper,2020-05-17
503,5.9778085832233474e-05,Kandy Proper,2020-05-18
504,5.9778085832233474e-05,Kandy Proper,2020-05-19
505,5.9778085832233474e-05,Kandy Proper,2020-05-20
506,5.9778085832233474e-05,Kandy Proper,2020-05-21
507,-3.4450998072727456e-05,Kandy Proper,2020-05-22
508,-3.4450998072727456e-05,Kandy Proper,2020-05-23
509,9.378034273934048e-05,Kandy Proper,2020-05-24
510,0.0001373239248166,Kandy Proper,2020-05-25
511,0.0001373239248166,Kandy Proper,2020-05-26
512,7.19252801574543e-05,Kandy Proper,2020-05-27
513,0.0001251784658765,Kandy Proper,2020-05-28
514,-1.8530763534646398e-05,Kandy Proper,2020-05-29
515,2.452850172028484e-05,Kandy Proper,2020-05-30
516,-9.587444172728222e-06,Kandy Proper,2020-05-31
517,0.0001985903069888,Kandy Proper,2020-06-01
518,9.919274367323932e-05,Kandy Proper,2020-06-02
519,4.0568798727827823e-05,Kandy Proper,2020-06-03
520,5.875759578402897e-05,Kandy Proper,2020-06-04
521,7.413875793667798e-05,Kandy Proper,2020-06-05
522,5.5273396309281816e-05,Kandy Proper,2020-06-06
523,5.5273396309281816e-05,Kandy Proper,2020-06-07
524,5.5273396309281816e-05,Kandy Proper,2020-06-08
525,5.5273396309281816e-05,Kandy Proper,2020-06-09
526,0.0001924278559152,Kandy Proper,2020-06-10
527,0.0001924278559152,Kandy Proper,2020-06-11
528,0.0001924278559152,Kandy Proper,2020-06-12
529,0.0001924278559152,Kandy Proper,2020-06-13
530,2.288989126863385e-05,Kandy Proper,2020-06-14
531,0.0001378964831516,Kandy Proper,2020-06-15
