,HCHO reading,Location,Current Date
374,0.0002859636573313,Colombo Proper,2020-01-10
375,8.481429740966081e-05,Colombo Proper,2020-01-11
376,0.0001070849342063,Colombo Proper,2020-01-12
377,0.000239419617662,Colombo Proper,2020-01-13
378,0.0002342143239867,Colombo Proper,2020-01-14
379,0.0002480890194684,Colombo Proper,2020-01-15
380,0.0002516535625757,Colombo Proper,2020-01-16
381,0.0002516535625757,Colombo Proper,2020-01-17
382,0.0001968408803631,Colombo Proper,2020-01-18
383,0.000342133279708,Colombo Proper,2020-01-19
384,0.0001422912093679,Colombo Proper,2020-01-20
385,0.0001066841920417,Colombo Proper,2020-01-21
386,8.923695397071347e-05,Colombo Proper,2020-01-22
387,0.0001767864040997,Colombo Proper,2020-01-23
388,0.0002021668074626,Colombo Proper,2020-01-24
389,0.0001754756686984,Colombo Proper,2020-01-25
390,0.0001495594419054,Colombo Proper,2020-01-26
391,0.0001982027954691,Colombo Proper,2020-01-27
392,0.0002315512988484,Colombo Proper,2020-01-28
393,0.0002020505990937,Colombo Proper,2020-01-29
394,0.0003061261842824,Colombo Proper,2020-01-30
395,0.0003446412323474,Colombo Proper,2020-01-31
396,0.0002660284037032,Colombo Proper,2020-02-01
397,0.0002660284037032,Colombo Proper,2020-02-02
398,0.0002472165544068,Colombo Proper,2020-02-03
401,0.0002286302464304,Colombo Proper,2020-02-06
402,0.000118202084601,Colombo Proper,2020-02-07
403,0.0002355592067721,Colombo Proper,2020-02-08
404,0.0003416936395035,Colombo Proper,2020-02-09
405,0.0003869898402745,Colombo Proper,2020-02-10
406,0.0001552948225782,Colombo Proper,2020-02-11
407,0.0002317122707609,Colombo Proper,2020-02-12
408,0.0002089000604718,Colombo Proper,2020-02-13
409,0.0002613268290532,Colombo Proper,2020-02-14
410,0.000303801758523,Colombo Proper,2020-02-15
411,0.0003636691230425,Colombo Proper,2020-02-16
412,0.0003318927710119,Colombo Proper,2020-02-17
413,0.0003318927710119,Colombo Proper,2020-02-18
414,0.0003606924125485,Colombo Proper,2020-02-19
416,0.000137693889204,Colombo Proper,2020-02-21
