,HCHO reading,Location,Current Date
3945,0.0001145547858341,Jaffna Proper,2019-10-21
3952,8.396109648063693e-05,Jaffna Proper,2019-10-28
3953,8.396109648063693e-05,Jaffna Proper,2019-10-29
3954,8.396109648063693e-05,Jaffna Proper,2019-10-30
3955,0.0001071808842868,Jaffna Proper,2019-10-31
3956,5.721617086763104e-05,Jaffna Proper,2019-11-01
3957,0.0001413133447619,Jaffna Proper,2019-11-02
3958,0.0001413133447619,Jaffna Proper,2019-11-03
3959,0.0001790249567583,Jaffna Proper,2019-11-04
3960,0.0001182474382087,Jaffna Proper,2019-11-05
3962,0.0001084960387104,Jaffna Proper,2019-11-07
3963,7.939661009261529e-05,Jaffna Proper,2019-11-08
3964,9.628330175365472e-05,Jaffna Proper,2019-11-09
3965,0.0001489547322394,Jaffna Proper,2019-11-10
3966,0.0001145354375901,Jaffna Proper,2019-11-11
3967,3.627854534462018e-05,Jaffna Proper,2019-11-12
3968,7.457968681128611e-05,Jaffna Proper,2019-11-13
3969,5.2863632863093296e-05,Jaffna Proper,2019-11-14
3970,8.390173002226025e-05,Jaffna Proper,2019-11-15
3971,7.534675357162468e-05,Jaffna Proper,2019-11-16
3972,2.8477109624470544e-05,Jaffna Proper,2019-11-17
3973,7.983760829334896e-05,Jaffna Proper,2019-11-18
3974,-1.361432308998801e-05,Jaffna Proper,2019-11-19
3975,7.283653569244713e-05,Jaffna Proper,2019-11-20
3976,0.0001132589969013,Jaffna Proper,2019-11-21
3977,6.720660393144884e-05,Jaffna Proper,2019-11-22
3978,6.720660393144884e-05,Jaffna Proper,2019-11-23
3979,9.573606114580974e-05,Jaffna Proper,2019-11-24
3980,8.127656231572079e-05,Jaffna Proper,2019-11-25
3981,8.127656231572079e-05,Jaffna Proper,2019-11-26
3982,8.666479335917291e-05,Jaffna Proper,2019-11-27
3983,8.170607593017871e-05,Jaffna Proper,2019-11-28
3984,0.0001333858004159,Jaffna Proper,2019-11-29
3985,0.0001333858004159,Jaffna Proper,2019-11-30
3986,0.0001333858004159,Jaffna Proper,2019-12-01
3987,6.549829483625705e-05,Jaffna Proper,2019-12-02
3988,-2.99740719356123e-07,Jaffna Proper,2019-12-03
3989,9.558982376789902e-05,Jaffna Proper,2019-12-04
3990,0.0001609117708556,Jaffna Proper,2019-12-05
3991,0.0001609117708556,Jaffna Proper,2019-12-06
3992,0.0001609117708556,Jaffna Proper,2019-12-07
3993,0.0001609117708556,Jaffna Proper,2019-12-08
3994,0.0001571960593057,Jaffna Proper,2019-12-09
3995,4.10346731297695e-07,Jaffna Proper,2019-12-10
3996,3.029622089801236e-05,Jaffna Proper,2019-12-11
3997,1.536977340076943e-05,Jaffna Proper,2019-12-12
3998,0.0001111453817685,Jaffna Proper,2019-12-13
3999,5.320202765091407e-05,Jaffna Proper,2019-12-14
4000,5.590905732004465e-05,Jaffna Proper,2019-12-15
4001,5.590905732004465e-05,Jaffna Proper,2019-12-16
4002,9.214134444582346e-05,Jaffna Proper,2019-12-17
4003,6.162059586639167e-05,Jaffna Proper,2019-12-18
4004,2.8043497225145537e-05,Jaffna Proper,2019-12-19
4005,8.312530864536861e-05,Jaffna Proper,2019-12-20
4006,3.721440905146948e-05,Jaffna Proper,2019-12-21
4007,-1.0732495861167985e-06,Jaffna Proper,2019-12-22
4008,3.100287305535599e-05,Jaffna Proper,2019-12-23
4009,3.100287305535599e-05,Jaffna Proper,2019-12-24
4010,4.768726648762822e-05,Jaffna Proper,2019-12-25
4011,4.768726648762822e-05,Jaffna Proper,2019-12-26
4012,7.22078645114703e-05,Jaffna Proper,2019-12-27
4013,-4.180819025054343e-05,Jaffna Proper,2019-12-28
4014,5.944276932800953e-05,Jaffna Proper,2019-12-29
4015,0.0001503228078198,Jaffna Proper,2019-12-30
4016,3.012889830609655e-05,Jaffna Proper,2019-12-31
4017,6.07809343831119e-05,Jaffna Proper,2020-01-01
4018,3.022036121227345e-05,Jaffna Proper,2020-01-02
4019,7.361897991000321e-05,Jaffna Proper,2020-01-03
4020,0.0001235593837431,Jaffna Proper,2020-01-04
4021,6.968034707922025e-05,Jaffna Proper,2020-01-05
4022,9.119523378491165e-05,Jaffna Proper,2020-01-06
4023,3.2413331497058004e-05,Jaffna Proper,2020-01-07
4024,5.35320439144841e-05,Jaffna Proper,2020-01-08
4025,0.0001050410364561,Jaffna Proper,2020-01-09
4026,7.864959183447392e-05,Jaffna Proper,2020-01-10
4027,6.714492940318377e-05,Jaffna Proper,2020-01-11
4028,3.044130744305504e-05,Jaffna Proper,2020-01-12
4029,0.0001092772708506,Jaffna Proper,2020-01-13
4030,6.410663685856748e-05,Jaffna Proper,2020-01-14
4031,0.0001420443257526,Jaffna Proper,2020-01-15
4032,5.739002299971991e-05,Jaffna Proper,2020-01-16
4033,0.0001460368414682,Jaffna Proper,2020-01-17
4034,0.0001460368414682,Jaffna Proper,2020-01-18
4035,0.0001460368414682,Jaffna Proper,2020-01-19
4036,8.89642730590793e-05,Jaffna Proper,2020-01-20
4037,2.802498241682089e-05,Jaffna Proper,2020-01-21
4038,7.276936700326589e-05,Jaffna Proper,2020-01-22
4039,5.884781888916208e-05,Jaffna Proper,2020-01-23
4040,5.8717714434653554e-05,Jaffna Proper,2020-01-24
4041,2.5680743881805907e-06,Jaffna Proper,2020-01-25
4042,0.0001065773462983,Jaffna Proper,2020-01-26
4043,0.000147917656492,Jaffna Proper,2020-01-27
4044,2.9533241159607285e-05,Jaffna Proper,2020-01-28
4045,3.796049862752424e-05,Jaffna Proper,2020-01-29
4046,0.0001245577021089,Jaffna Proper,2020-01-30
4047,0.0001126970803708,Jaffna Proper,2020-01-31
4048,1.1717778452311668e-05,Jaffna Proper,2020-02-01
4049,9.831765912236986e-05,Jaffna Proper,2020-02-02
4050,7.736079590048673e-05,Jaffna Proper,2020-02-03
4051,2.9988230685762445e-05,Jaffna Proper,2020-02-04
4052,8.956994815171178e-05,Jaffna Proper,2020-02-05
4053,8.528782290904746e-05,Jaffna Proper,2020-02-06
4054,9.3158948421858e-05,Jaffna Proper,2020-02-07
4055,0.0001329977308455,Jaffna Proper,2020-02-08
4056,9.167230343631064e-05,Jaffna Proper,2020-02-09
4057,0.0001125273331997,Jaffna Proper,2020-02-10
4058,0.0001035618011263,Jaffna Proper,2020-02-11
4059,6.440133732753425e-05,Jaffna Proper,2020-02-12
4060,3.520372026683198e-05,Jaffna Proper,2020-02-13
4061,0.000106214987672,Jaffna Proper,2020-02-14
4062,0.0001893338994924,Jaffna Proper,2020-02-15
4063,0.0001140696498879,Jaffna Proper,2020-02-16
4064,-8.743220045472609e-06,Jaffna Proper,2020-02-17
4065,1.2907148991958043e-05,Jaffna Proper,2020-02-18
4066,8.332787016719929e-05,Jaffna Proper,2020-02-19
4067,7.274293530834045e-05,Jaffna Proper,2020-02-20
4068,7.197227846448283e-05,Jaffna Proper,2020-02-21
4069,8.347691265239883e-05,Jaffna Proper,2020-02-22
4070,5.757930667226468e-05,Jaffna Proper,2020-02-23
4071,5.757930667226468e-05,Jaffna Proper,2020-02-24
4072,7.725994739420634e-05,Jaffna Proper,2020-02-25
4073,3.9804097462514446e-05,Jaffna Proper,2020-02-26
4074,7.14237709270203e-05,Jaffna Proper,2020-02-27
4075,8.843012933605321e-05,Jaffna Proper,2020-02-28
4076,4.356641756778726e-05,Jaffna Proper,2020-02-29
4077,2.8814101559467734e-05,Jaffna Proper,2020-03-01
4078,0.0001684369345094,Jaffna Proper,2020-03-02
4079,0.0001862468556344,Jaffna Proper,2020-03-03
4080,0.0001644682594244,Jaffna Proper,2020-03-04
4081,0.0002324229845154,Jaffna Proper,2020-03-05
4082,0.0001449451848775,Jaffna Proper,2020-03-06
4083,7.774251157396505e-05,Jaffna Proper,2020-03-07
4084,0.0001072160492804,Jaffna Proper,2020-03-08
4085,0.0001103523057295,Jaffna Proper,2020-03-09
4086,9.90231858816019e-05,Jaffna Proper,2020-03-10
4087,7.955342544761896e-05,Jaffna Proper,2020-03-11
4088,0.0001496994078351,Jaffna Proper,2020-03-12
4089,9.842867081587472e-05,Jaffna Proper,2020-03-13
4090,0.0001332711000619,Jaffna Proper,2020-03-14
4091,1.8956272504751883e-05,Jaffna Proper,2020-03-15
4092,8.713500469213551e-05,Jaffna Proper,2020-03-16
4093,0.0001123207601274,Jaffna Proper,2020-03-17
4094,0.0001294944422762,Jaffna Proper,2020-03-18
4095,0.0001202206094906,Jaffna Proper,2020-03-19
4096,0.000103826284466,Jaffna Proper,2020-03-20
4097,9.956436540570198e-05,Jaffna Proper,2020-03-21
4098,0.0001300715553382,Jaffna Proper,2020-03-22
4099,7.174089589571813e-05,Jaffna Proper,2020-03-23
4100,0.0001758335219706,Jaffna Proper,2020-03-24
4101,0.0001529355307339,Jaffna Proper,2020-03-25
4102,8.282055702708246e-05,Jaffna Proper,2020-03-26
4103,6.972330897534165e-05,Jaffna Proper,2020-03-27
4104,0.0001057945951732,Jaffna Proper,2020-03-28
4105,0.0001576527019665,Jaffna Proper,2020-03-29
4106,6.158150381875033e-05,Jaffna Proper,2020-03-30
4107,0.0001108522401885,Jaffna Proper,2020-03-31
4108,0.0001027608751676,Jaffna Proper,2020-04-01
4109,0.0001227403517949,Jaffna Proper,2020-04-02
4110,0.0002529422725345,Jaffna Proper,2020-04-03
4111,0.0002338340740797,Jaffna Proper,2020-04-04
4112,0.0002338340740797,Jaffna Proper,2020-04-05
4113,0.0001683892937898,Jaffna Proper,2020-04-06
4114,9.056911133839808e-05,Jaffna Proper,2020-04-07
4115,0.0001290781152126,Jaffna Proper,2020-04-08
4116,4.690559231945951e-05,Jaffna Proper,2020-04-09
4117,0.0001520213258079,Jaffna Proper,2020-04-10
4118,5.027964589964536e-05,Jaffna Proper,2020-04-11
4119,4.513961560020827e-05,Jaffna Proper,2020-04-12
4120,0.0001631164219124,Jaffna Proper,2020-04-13
4122,0.0001159449377934,Jaffna Proper,2020-04-15
4123,0.0001154208731447,Jaffna Proper,2020-04-16
4124,0.0001165165123235,Jaffna Proper,2020-04-17
4125,8.968148767499954e-05,Jaffna Proper,2020-04-18
4126,0.0001520928384092,Jaffna Proper,2020-04-19
4127,0.0001520928384092,Jaffna Proper,2020-04-20
4128,0.0002415162310073,Jaffna Proper,2020-04-21
4129,0.0001099499021614,Jaffna Proper,2020-04-22
4130,0.0001099499021614,Jaffna Proper,2020-04-23
4131,0.0001060280670544,Jaffna Proper,2020-04-24
4132,-3.452225587387767e-05,Jaffna Proper,2020-04-25
4133,0.0002320451333913,Jaffna Proper,2020-04-26
4134,0.0002090258749655,Jaffna Proper,2020-04-27
4135,0.0002639297938365,Jaffna Proper,2020-04-28
4136,0.0001324997248577,Jaffna Proper,2020-04-29
4137,0.0001789679199394,Jaffna Proper,2020-04-30
4138,0.0001789679199394,Jaffna Proper,2020-05-01
4139,0.000196557603559,Jaffna Proper,2020-05-02
4140,0.000109154347012,Jaffna Proper,2020-05-03
4141,0.000166265690893,Jaffna Proper,2020-05-04
4142,0.0001238404944844,Jaffna Proper,2020-05-05
4143,0.0001016972921468,Jaffna Proper,2020-05-06
4144,0.0001067815218725,Jaffna Proper,2020-05-07
4145,-4.834844794744359e-06,Jaffna Proper,2020-05-08
4146,0.0001331738381342,Jaffna Proper,2020-05-09
4147,4.8143049467005975e-05,Jaffna Proper,2020-05-10
4148,4.8143049467005975e-05,Jaffna Proper,2020-05-11
