,HCHO reading,Location,Current Date
3907,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-13
3908,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-14
3909,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-15
3910,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-16
3911,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-17
3912,3.6572593671735376e-05,Nuwara Eliya Proper,2019-09-18
3913,4.00684436684202e-05,Nuwara Eliya Proper,2019-09-19
3914,4.00684436684202e-05,Nuwara Eliya Proper,2019-09-20
3915,4.00684436684202e-05,Nuwara Eliya Proper,2019-09-21
3916,0.0001037214939681,Nuwara Eliya Proper,2019-09-22
3917,0.0001037214939681,Nuwara Eliya Proper,2019-09-23
3918,0.0001037214939681,Nuwara Eliya Proper,2019-09-24
3919,0.0001037214939681,Nuwara Eliya Proper,2019-09-25
3920,0.0001037214939681,Nuwara Eliya Proper,2019-09-26
3921,0.0001037214939681,Nuwara Eliya Proper,2019-09-27
3922,0.0001037214939681,Nuwara Eliya Proper,2019-09-28
3923,0.0001037214939681,Nuwara Eliya Proper,2019-09-29
3924,0.0001037214939681,Nuwara Eliya Proper,2019-09-30
3925,0.0001037214939681,Nuwara Eliya Proper,2019-10-01
3926,-3.025854347757612e-05,Nuwara Eliya Proper,2019-10-02
3927,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-03
3928,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-04
3929,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-05
3930,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-06
3931,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-07
3932,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-08
3933,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-09
3934,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-10
3935,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-11
3936,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-12
3937,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-13
3938,2.680059781088767e-05,Nuwara Eliya Proper,2019-10-14
3939,8.089742914307863e-05,Nuwara Eliya Proper,2019-10-15
3940,8.089742914307863e-05,Nuwara Eliya Proper,2019-10-16
3941,0.0002144734025932,Nuwara Eliya Proper,2019-10-17
3942,0.0002144734025932,Nuwara Eliya Proper,2019-10-18
3943,0.0002144734025932,Nuwara Eliya Proper,2019-10-19
3944,0.0002144734025932,Nuwara Eliya Proper,2019-10-20
3945,0.0002144734025932,Nuwara Eliya Proper,2019-10-21
3946,0.0002144734025932,Nuwara Eliya Proper,2019-10-22
3947,0.0002144734025932,Nuwara Eliya Proper,2019-10-23
3948,0.0001060299718198,Nuwara Eliya Proper,2019-10-24
3949,0.0001060299718198,Nuwara Eliya Proper,2019-10-25
3950,0.0001060299718198,Nuwara Eliya Proper,2019-10-26
3951,0.0001060299718198,Nuwara Eliya Proper,2019-10-27
3952,0.0001060299718198,Nuwara Eliya Proper,2019-10-28
3953,0.0001060299718198,Nuwara Eliya Proper,2019-10-29
3954,0.0001060299718198,Nuwara Eliya Proper,2019-10-30
3955,0.0001060299718198,Nuwara Eliya Proper,2019-10-31
3956,0.0001060299718198,Nuwara Eliya Proper,2019-11-01
3957,-1.447438194190909e-06,Nuwara Eliya Proper,2019-11-02
3958,-1.447438194190909e-06,Nuwara Eliya Proper,2019-11-03
3959,-1.447438194190909e-06,Nuwara Eliya Proper,2019-11-04
3960,-1.447438194190909e-06,Nuwara Eliya Proper,2019-11-05
3961,0.0001197492585854,Nuwara Eliya Proper,2019-11-06
3962,0.0002019448987158,Nuwara Eliya Proper,2019-11-07
3963,0.0001875744093177,Nuwara Eliya Proper,2019-11-08
3964,0.0001796965460638,Nuwara Eliya Proper,2019-11-09
3965,0.0001796965460638,Nuwara Eliya Proper,2019-11-10
3966,0.0001796965460638,Nuwara Eliya Proper,2019-11-11
3967,0.0001796965460638,Nuwara Eliya Proper,2019-11-12
3968,4.990433807850961e-05,Nuwara Eliya Proper,2019-11-13
3969,1.0639170243363802e-05,Nuwara Eliya Proper,2019-11-14
3970,-1.8410832318863548e-05,Nuwara Eliya Proper,2019-11-15
3971,-1.8410832318863548e-05,Nuwara Eliya Proper,2019-11-16
3972,-1.8410832318863548e-05,Nuwara Eliya Proper,2019-11-17
3973,0.0001715080615397,Nuwara Eliya Proper,2019-11-18
3974,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-19
3975,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-20
3976,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-21
3977,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-22
3978,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-23
3979,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-24
3980,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-25
3981,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-26
3982,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-27
3983,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-28
3984,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-29
3985,6.060121733358272e-05,Nuwara Eliya Proper,2019-11-30
3986,6.060121733358272e-05,Nuwara Eliya Proper,2019-12-01
3987,6.060121733358272e-05,Nuwara Eliya Proper,2019-12-02
3988,6.060121733358272e-05,Nuwara Eliya Proper,2019-12-03
3989,6.060121733358272e-05,Nuwara Eliya Proper,2019-12-04
3990,6.060121733358272e-05,Nuwara Eliya Proper,2019-12-05
3991,6.060121733358272e-05,Nuwara Eliya Proper,2019-12-06
3992,5.144756876329371e-05,Nuwara Eliya Proper,2019-12-07
3993,5.144756876329371e-05,Nuwara Eliya Proper,2019-12-08
